Index,Title,True_Label,Predicted_Label,Result
1742,UK government official says 'does not recognize' reported Brexit bill settlement,Factual,Factual,CORRECT
1743,Clinton and Trump puppets face off ahead of presidential debate,Factual,Hoax,WRONG
1744,"MAINSTREAM MEDIA IGNORES MASSIVE PROTEST Against Obama’s Sweetheart Deal For Corporations: “Biggest protest this country has seen for many, many years”",Hoax,Hoax,CORRECT
1745, BREAKING: Dakota Access Pipeline STOPPED By Army Corps Of Engineers,Hoax,Hoax,CORRECT
1746,DISNEY’S ESPN PUNISHES TRUMP FOR FREE SPEECH…Isn’t It Time America Punished DISNEY For Putting Their Leftist Agenda Before Free Speech?,Hoax,Hoax,CORRECT
1747,TRUMP: “We have to get them out” Says He’ll Deport 11 Million Illegal Aliens In 18-24 Months,Hoax,Hoax,CORRECT
1748,Haley says new North Korea sanctions unlikely to change behavior,Factual,Factual,CORRECT
1749,Flynn did not initially disclose income from Russia-linked companies,Factual,Factual,CORRECT
1750, The Media TOTALLY Missed This Horrifying Trump Confession (VIDEO),Hoax,Hoax,CORRECT
1751,"U.S.-led forces acknowledge killing 51 more civilians in Iraq, Syria",Factual,Hoax,WRONG
1752,Critic of Rwandan president to face criminal trial on Friday,Factual,Factual,CORRECT
1753,"Trump or Clinton? Israelis fret, but either is a likely ally",Factual,Factual,CORRECT
1754,U.S. bars throwing 'covfefe' parties for televised Comey testimony,Factual,Hoax,WRONG
1755,Britain's Prince Harry and Meghan Markle to marry on May 19,Factual,Hoax,WRONG
1756,Japan trade minister says will keep stressing importance of TPP to U.S.,Factual,Factual,CORRECT
1757,DONALD TRUMP JR Slams Kathy Griffin for Playing the Victim [Video],Hoax,Hoax,CORRECT
1758, Trump Fan Scott Baio Proves How Dumb He Truly Is With Moronic Global Warming Tweet,Hoax,Hoax,CORRECT
1759,WOW! HUNGARY and ISRAEL Just Labeled Hungarian Born-Jew George Soros An ENEMY OF THE STATE…Will The U.S. Follow?,Hoax,Hoax,CORRECT
1760,Brexit law passes hurdle in reprieve for British PM May,Factual,Factual,CORRECT
1761,One-in-five U.S. Republicans want Trump to drop out: Reuters/Ipsos poll,Factual,Factual,CORRECT
1762, DHS Officials Tried To Stop Trump’s Unlawful Muslim Ban — Steve Bannon Overruled Them,Hoax,Hoax,CORRECT
1763,BIG BROTHER: FEDS WANT YOUR DOCTOR TO WARN YOU ABOUT GLOBAL WARMING,Hoax,Hoax,CORRECT
1764, YOU’RE FIRED: Fox News Is Finally Kicking Trump Pal Bill O’Reilly To The Curb And It’s About Damn Time,Hoax,Hoax,CORRECT
1765,Senators renew push to overhaul military handling of sex assault,Factual,Factual,CORRECT
1766,Trump goes to his comfort zone: campaigner-in-chief,Factual,Factual,CORRECT
1767," If You’re Looking For Ways To Irritate Trump, Here Are Some Tips (IMAGES)",Hoax,Hoax,CORRECT
1768,"WATCH: G.W. BUSH Gushes Over Kimmel’s Anti-Trump Oscar’s Monologue…Refused To Speak Out Against Obama, It’s Not “good for the country to have a former president undermine a current president”",Hoax,Hoax,CORRECT
1769,CLASSIC! TRUMP Hints At Sheriff Joe Pardon: “I’ll make a prediction. I think he’s going to be just fine.” [Video],Hoax,Hoax,CORRECT
1770,“I’LL BE DAMNED”: Trey Gowdy Outraged That Someone Leaked Intel Chief’s Testimony [Video],Hoax,Factual,WRONG
1771,WATCH: WHY 93 YR OLD WOMAN VOTED For The First Time In Her Life For TRUMP,Hoax,Hoax,CORRECT
1772, Tennessee Official Resigns In Shame After Saying ‘KKK Is More American Than’ Obama (VIDEO),Hoax,Hoax,CORRECT
1773,Biden tells Baltic states: Don't take Trump seriously,Factual,Factual,CORRECT
1774,Illinois governor eyes blocking Chicago school debt,Factual,Hoax,WRONG
1775,Iraq holds victory parade after defeating Islamic State,Factual,Factual,CORRECT
1776,CNN TRIES TO Push FAKE Story About Size Of New England Patriots’ Crowd At White House…PATRIOTS Call Them Out For Lying!,Hoax,Hoax,CORRECT
1777,WATCH: RACIST RAPPER WHO HUNG WHITE KID In Latest Video Gets Cold-Cocked On Stage,Hoax,Hoax,CORRECT
1778, Bookings For Trump’s Hotels Plummet By 60 percent,Hoax,Hoax,CORRECT
1779,Trump to receive multiple options on Iran nuclear deal: Tillerson,Factual,Factual,CORRECT
1780, Hawaii Is The First State To Defy Trump’s Paris Agreement Withdrawl,Hoax,Hoax,CORRECT
1781,Israeli air strike hits near Syria's Homs,Factual,Factual,CORRECT
1782,"SWEDEN LOSES 14,000 Refugees Slated For Deportation: “We simply do not know where they are”",Hoax,Hoax,CORRECT
1783,Trump seeks legislative wins to cast off shadow of Russia probes,Factual,Factual,CORRECT
1784,Norway to appoint first woman foreign minister: reports,Factual,Factual,CORRECT
1785, Right-Wing Mom Beats Her Kids To A Bloody Pulp To ‘Lead’ Them To God (VIDEO),Hoax,Hoax,CORRECT
1786," Unarmed Black Man Tortured, Maimed, Then Executed By Mississippi Cop (VIDEO)",Hoax,Hoax,CORRECT
1787, Police Officer Warns About White Cops ‘Looking For A Reason To Kill A Black Man’ (IMAGE),Hoax,Hoax,CORRECT
1788,BREAKING: Anti-Trump Radicals Caught Discussing Plans To SHUT DOWN METRO TRAINS In DC During Inauguration [VIDEO],Hoax,Hoax,CORRECT
1789, WATCH: Trump Screams At The Top Of His Lungs About Hillary Talking Too Loudly,Hoax,Hoax,CORRECT
1790,"Britain still committed to UNESCO, PM May's spokesman says",Factual,Factual,CORRECT
1791, WATCH: Jon Stewart Comes Out Of Retirement To Warn America About Trump,Hoax,Hoax,CORRECT
1792,Polish PM: want to ensure rights of Poles in UK in Brexit talks,Factual,Factual,CORRECT
1793,EP #8: Patrick Henningsen LIVE with guest Shawn Helton – ‘2017 Predictions & Trends’,Hoax,Factual,WRONG
1794, BREAKING: Trump Kicks Reince Priebus Out Of White House (TWEET),Hoax,Hoax,CORRECT
1795,HOW PAUL RYAN JUST Made A Mockery Of Trump’s Promise To Protect Blue-Collar Jobs From Foreign Workers,Hoax,Hoax,CORRECT
1796, This Is Why Obama Is Already Winning The War To Replace Scalia,Hoax,Hoax,CORRECT
1797,CAFE OWNER REACTS IN AWESOME WAY After Town Told Her To Remove “God Bless America” Banner From Front Of Restaurant,Hoax,Hoax,CORRECT
1798,NY Teacher Gives Assignment To High School Kids: Come Up With Argument In Favor Of Mass Killings Of Jews,Hoax,Hoax,CORRECT
1799,BREAKING: DEVICE THAT BUSTED HILLARY CLINTON Discovered To Have Tens Of Thousands Of Emails,Hoax,Hoax,CORRECT
1800,Egyptian billionaire denounces Saudi corruption crackdown,Factual,Hoax,WRONG
1801,Chinese sub docks at Malaysian port for second time this year,Factual,Factual,CORRECT
1802,USA TODAY SPORTS COLUMNIST Calls For Tom Brady’s Head Over One Thing Found In His Locker…Who Does She Think She Is?,Hoax,Factual,WRONG
1803,U.S. judge will not dismiss accused Mexican drug lord El Chapo's indictment,Factual,Factual,CORRECT
1804,TUCKER CARLSON SLAMS Arrogant ILLEGAL ALIEN Guest: “You Don’t Have a Right to Demand Anything!” [VIDEO],Hoax,Hoax,CORRECT
1805,One French soldier killed in Iraq-Syria area: French Presidency,Factual,Factual,CORRECT
1806,"GENERAL BOYKIN On Gender Neutral Bathrooms: “…the first man that walks in my daughter’s bathroom, he ain’t going to have to worry about surgery.”",Hoax,Hoax,CORRECT
1807,CLUELESS? NEVADA POLL WORKERS BREAK THE LAW Wearing Illegal T-shirts,Hoax,Hoax,CORRECT
1808, Hannity Loses his Sh*t After Social Media POUNDS His Racist Offer To Send Obamas To Africa,Hoax,Hoax,CORRECT
1809, Trump Brags About Gas Prices And Gets HUMILIATED With Facts,Hoax,Hoax,CORRECT
1810,BOXING LEGEND GEORGE FOREMAN Reveals How Trump Saved Him When He Was “Broke…Bankrupt”…BLASTS Athletes Like Kaepernick and Durant For Disrespecting Our Nation,Hoax,Hoax,CORRECT
1811, WATCH: Bill O’Reilly Just Got Caught Lying About Defending Roger Ailes From Sexual Harassment Lawsuit,Hoax,Hoax,CORRECT
1812,NSA chief on Russia-U.S. cyber unit: Now is 'not the best time',Factual,Factual,CORRECT
1813,UNREAL! BENGHAZI LIAR SUSAN RICE Shows Her Radical Racist Roots With This Outrageous Comment About National Security,Hoax,Hoax,CORRECT
1814,U.S. defense chief urges Congress to stick to bipartisan budget deal,Factual,Factual,CORRECT
1815,Iraqi forces recapture last Islamic State-held town,Factual,Factual,CORRECT
1816,Exclusive: Bangladesh protests over Myanmar's suspected landmine use near border,Factual,Hoax,WRONG
1817,Son Of Egyptian Immigrants Hopes To Become FIRST MUSLIM GOVERNOR In U.S…Will Push For “Sanctuary State”,Hoax,Hoax,CORRECT
1818,“Comedian” Kathy Griffin’s 7th And FINAL Venue Cancels…Who’s Laughing Now?,Hoax,Hoax,CORRECT
1819,South Korean firms flock to Beijing hoping summit will hasten thaw with China,Factual,Factual,CORRECT
1820,"U.N. rights chief decries hunger in Syrian siege, demands aid access",Factual,Factual,CORRECT
1821,"Selfies with soldiers as Zimbabweans hail ""second independence""",Factual,Factual,CORRECT
1822,Cuba marks anniversary of Fidel death as post-Castro era nears,Factual,Factual,CORRECT
1823,Congresswoman raises concerns about VW settlement oversight,Factual,Factual,CORRECT
1824,Trump says he'll submit healthcare reforms in early or mid-March,Factual,Factual,CORRECT
1825, Montel Williams To Republicans Criticizing Iran Prisoner Exchange: ‘Sit The Hell Down And Shut Up’,Hoax,Hoax,CORRECT
1826,Five migrants wounded as shots fired in Calais brawl,Factual,Factual,CORRECT
1827," Rick Snyder Drinks Flint Water To Prove It Is Safe, Rachel Maddow Gives Him Bad News (VIDEO)",Hoax,Hoax,CORRECT
1828,North Korean missiles will be able to reach U.S. after modernization: Ifax cites Russian lawmaker,Factual,Hoax,WRONG
1829,"JUST IN: Former DNC Chair Donna Brazile Accuses Hillary of CHEATING To Win Election, Laundering Money Through DNC…Drops Major BOMBSHELL About “CANCER” Barack Obama",Hoax,Hoax,CORRECT
1830,"Senate Banking chair, Democrats say still hopeful for deal on Dodd-Frank bank rules rewrite",Factual,Factual,CORRECT
1831, WATCH: Tucker Carlson Just Heaped Praise On Trump For Looking Directly At The Eclipse,Hoax,Hoax,CORRECT
1832,BILL CLINTON CAUGHT GROPING Flight Attendant On Plane Until He Realized Camera Was Recording Him [VIDEO],Hoax,Hoax,CORRECT
1833,Republicans urge U.S. Treasury to overhaul tax inversion proposals,Factual,Factual,CORRECT
1834,IF HILLARY AND BERNIE Are Counting On The Cuban Vote…They’re Making A BIG Mistake…Here’s Why…,Hoax,Hoax,CORRECT
1835,Hillary Supporter MARK CUBAN Makes Most Ignorant Statement About Trump Since Election When He Claimed Stock Market Would Tank [VIDEO],Hoax,Hoax,CORRECT
1836,MIGRANTS BRUTALLY GANG RAPE 3 YR OLD BOY At Asylum Center In Norway,Hoax,Hoax,CORRECT
1837,SHE SHOULD NEVER HAVE BEEN ALLOWED To Step Foot On American Soil: How Female Terrorist Used Fake Info To Get US Visa,Hoax,Hoax,CORRECT
1838, Excited About ‘The X-Files’ Reboot? Here’s Something Concerning You Should Know,Hoax,Hoax,CORRECT
1839,TRUMP IS RIGHT: How Immigrants Sent A Staggering Amount Of American Money Back Home,Hoax,Hoax,CORRECT
1840,Congo naval boats battle rebels on Lake Tanganyika,Factual,Factual,CORRECT
1841,German railway under fire for proposal to name train 'Anne Frank',Factual,Hoax,WRONG
1842,Canada deported hundreds to war-torn countries: government data,Factual,Factual,CORRECT
1843,Senate deal to end Illinois budget impasse grinds to halt,Factual,Factual,CORRECT
1844,Senate quickens pace of approving Trump judicial picks,Factual,Factual,CORRECT
1845,DINESH D’SOUZA BRILLIANTLY Schools Hollywood Reporter On Why Racist Democrats Keep Minorities On The Plantation [VIDEO],Hoax,Hoax,CORRECT
1846,"New Jersey Governor Christie halts road, bridge projects",Factual,Factual,CORRECT
1847,Brazil's Temer says new graft charges part of 'irresponsible campaign',Factual,Factual,CORRECT
1848,"SYRIA, NORTH KOREA: Trump’s “Axis of Evil” is Bigger and Better than the George Bush Version",Hoax,Hoax,CORRECT
1849,"Senator Corker backs Obamacare repeal with ""reasonable"" transition: statement",Factual,Factual,CORRECT
1850,"Mugabe: Zimbabwe's liberator and, for many, its oppressor",Factual,Factual,CORRECT
1851,TRUMP MEETS WITH TECH GIANTS: “Everybody in this room has to like me” [Video],Hoax,Hoax,CORRECT
1852,Nigeria anti-graft agency rejects ex-first lady's 'witch-hunt' accusation,Factual,Hoax,WRONG
1853,CONFEDERATE MEMORIAL TAKEN DOWN On 153rd Anniversary Of Gettysburg Address…The Cleansing Continues [Video],Hoax,Hoax,CORRECT
1854,DICK DURBIN Clashes With Pelosi: You can only be a Dem if you support abortion [Video],Hoax,Hoax,CORRECT
1855,Battle over N.C. transgender law intensifies as lawmakers reconvene,Factual,Hoax,WRONG
1856, ‘Where Is All That Winning?’: Twitter Bites Trump’s Head Off After Attack On ANOTHER Judge,Hoax,Hoax,CORRECT
1857, Man With History Of Mental Illness Was Able To Buy A Gun And Kill This Woman Who Told Him ‘No’,Hoax,Hoax,CORRECT
1858,Fewer than a third of Americans back Trump tax plan: Reuters/Ipsos poll,Factual,Factual,CORRECT
1859, This Simple Graph Blows The ‘Media Has A Liberal Bias’ Myth Completely Out Of The Water (IMAGE),Hoax,Hoax,CORRECT
1860,American won't resume Miami service until Tuesday at earliest,Factual,Factual,CORRECT
1861,NANCY PELOSI GIGGLES LIKE A CHILD: Says It’s Hard to Call Donald Trump President Trump,Hoax,Hoax,CORRECT
1862, George Takei’s Latest Twitter Poem Roasts Trump’s Idiotic North Korea Statement To Perfection (TWEET),Hoax,Hoax,CORRECT
1863,Philippines set to keep open pit mining ban as Duterte rejects call to lift it,Factual,Factual,CORRECT
1864,U.S.-led surveillance aircraft leave area near Islamic State convoy in Syria,Factual,Factual,CORRECT
1865,"Syrian Kurds favor attending Russia-backed peace talks, party head says",Factual,Factual,CORRECT
1866, WATCH Trump Absolutely CRUSH His Wife In Viral Video Clip From Inauguration,Hoax,Hoax,CORRECT
1867,"Catalonia casts shadow on positive BBVA, Sabadell results",Factual,Factual,CORRECT
1868, WATCH: George W. Bush Just Proved He Was A Better President Than Trump Will Ever Be,Hoax,Hoax,CORRECT
1869,Jakarta closes hotel targeted by Islamists for alleged vice,Factual,Hoax,WRONG
1870,Obama says Republican campaign rhetoric troubling to outside world,Factual,Factual,CORRECT
1871,BITTER RADICAL ERIC HOLDER Goes After ‘ORANGE MAN’ President Trump In Scorching Interview: ‘We want the America of Barack Obama’,Hoax,Hoax,CORRECT
1872,FBI interviews Hillary Clinton in private server probe,Factual,Factual,CORRECT
1873,Senate's McConnell condemns white supremacists,Factual,Factual,CORRECT
1874,YIKES! JUST WHEN Everyone Thought Things Couldn’t Get Much Worse For United Airlines…THIS Happened,Hoax,Hoax,CORRECT
1875,Swiss police say knife-wielding asylum seeker killed by officer,Factual,Factual,CORRECT
1876,TRUMP WINS! Supreme Court Rules On Travel Ban In Unanimous Decision [VIDEO],Hoax,Factual,WRONG
1877,Senate Republican leader says plans vote on compromise gun bill,Factual,Factual,CORRECT
1878,Michigan governor names panel to fix Flint's contaminated water system,Factual,Factual,CORRECT
1879,BREAKING REPORT: German Reporter Embedded With ISIS Reveals Plan For “Nuclear Tsunami” In West…”terrorists plan on killing several hundred million people”,Hoax,Hoax,CORRECT
1880,WITCH HUNT: COMMUNIST CALIFORNIA Raids Home Of Man Behind Planned Parenthood Baby Parts Videos,Hoax,Hoax,CORRECT
1881, Trump: Obama Just Looks Anti-Cop (VIDEO),Hoax,Hoax,CORRECT
1882,HUCKABEE : ‘Hillary Is In for the Ride of Her Life” With Trump…She And Bill Won’t Know What To Do [VIDEO],Hoax,Hoax,CORRECT
1883,Abortion providers aim to reopen some closed Texas clinics,Factual,Factual,CORRECT
1884, NBC Insults The Hell Out Of Trump With Tagline For New ‘Celebrity Apprentice’ (VIDEO),Hoax,Hoax,CORRECT
1885,Boiler Room EP #83 – Wouldn’t It Be Nice…,Hoax,Hoax,CORRECT
1886,U.S. diplomatic tiff with Russia should not be escalated: State Department,Factual,Factual,CORRECT
1887,Families fleeing Syria's Raqqa say air strikes bring heavy toll,Factual,Hoax,WRONG
1888, Trump’s Latest Campaign Promise May Be His Most Horrible One Yet,Hoax,Hoax,CORRECT
1889, Watch This Awesome Mashup of Michael Flynn Leading The ‘Lock Her Up’ Chant As He Goes Off To Court (VIDEO),Hoax,Hoax,CORRECT
1890,Former Nazi death camp guard charged with accessory to murder,Factual,Factual,CORRECT
1891,Halloween Fireside Book of Suspense Vol. 2: Boiler Room EP #133,Hoax,Hoax,CORRECT
1892, WATCH: New Yorkers Send Donald Trump A POWERFUL Message That All Americans Need To Hear,Hoax,Hoax,CORRECT
1893,Libyan forces suffer casualties as fighting drags on in Benghazi,Factual,Factual,CORRECT
1894,Germany warns against Turkey travel after spate of arrests,Factual,Factual,CORRECT
1895, Trump TERRIFIES Businesses So Badly They’re Doing THIS To Avoid His Dangerous Fits (DETAILS),Hoax,Hoax,CORRECT
1896,"Appeals court ruling will let some Kansas voters register, for now",Factual,Factual,CORRECT
1897,STUNNING VINTAGE VIDEO Shows BARACK OBAMA Mocking God…The Bible…Where Was This 9 Years Ago?,Hoax,Hoax,CORRECT
1898,NO MORE MR. NICE GUY: TRUMP Takes Off The Gloves…HAMMERS Obama On Twitter,Hoax,Hoax,CORRECT
1899,CLEAR DISCRIMINATION: SNAP Still Gives Preference to Illegals Over American Citizens,Hoax,Hoax,CORRECT
1900, NRA Thugs Threaten Lawmakers With Bullets For Sponsoring Bill Limiting Purchase Of Ammo (IMAGE),Hoax,Hoax,CORRECT
1901,YOU’RE FIRED! WHY THE WHITE HOUSE Just Fired A Senior National Security Aide,Hoax,Hoax,CORRECT
1902,Taking back control: UK's classic blue-and-gold passport to return,Factual,Hoax,WRONG
1903,"LEFTIST MEDIA DESTROYED Mike Flynn, Cracked Jokes After Horrible LIE Obama’s National Security Advisor Told Media, Families Of Benghazi Victims [VIDEO]",Hoax,Hoax,CORRECT
